misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002194 00000004 b xNextTaskUnblockTime
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002198 00000004 b xNumOfOverflows
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1000219c 00000014 b xPendingReadyList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021b0 00000004 b xSchedulerRunning
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021b4 00000014 b xSuspendedTaskList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021c8 00000014 b xTasksWaitingTermination
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021dc 00000004 b xTickCount
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021e0 00000004 b xYieldPending
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00191c 00000020 t prvGetNextExpireTime
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00193c 00000048 t prvInsertTimerInActiveList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001984 0000005c t prvCheckForValidListAndQueue
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001d08 00000016 t prvTimerTask
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001a9c 00000078 t prvSwitchTimerLists
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001b14 0000002c t prvSampleTimeNow
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001b40 00000060 t prvProcessExpiredTimer
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001ba0 00000074 t prvProcessTimerOrBlockTask
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001c14 000000f4 t prvProcessReceivedCommands
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021e4 00000004 b pxCurrentTimerList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021e8 00000004 b pxOverflowTimerList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100021ec 00000014 b xActiveTimerList1
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002200 00000014 b xActiveTimerList2
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002214 00000004 b xLastTime.11818
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002218 00000004 b xTimerQueue
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1000221c 00000004 b xTimerTaskHandle
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001d20 00000040 t prvTaskExitError
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001d60 00000022 t prvPortStartFirstTask
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001d88 0000000e t vPortEnableVFP
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001df0 t pxCurrentTCBConst2
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001ed0 t pxCurrentTCBConst
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002220 00000001 b ucMaxSysCallPriority
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002224 00000004 b ulMaxPRIGROUPValue
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10000004 00000004 d uxCriticalNesting
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0020a4 00000044 t Board_LED_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0020e8 00000040 t Board_TEC_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002128 00000040 t Board_GPIO_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002168 00000030 t Board_ADC_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002198 00000038 t Board_SPI_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0021d0 00000024 t Board_I2C_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045a0 00000008 t GpioButtons
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045a8 0000000c t GpioLeds
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045b4 00000012 t GpioPorts
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045cc 00000004 t InitClkStates
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045d0 00000074 t pinmuxing
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10000008 00000038 d i2c
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0023c0 0000002c t Chip_UART_GetIndex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004644 00000008 t UART_BClock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00464c 00000008 t UART_PClock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00255c 00000014 t Chip_ADC_GetClockIndex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002570 00000032 t getClkDiv
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002638 000000a0 t pll_calc_divs
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0026d8 0000010c t pll_get_frac
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0027e4 0000004c t Chip_Clock_FindBaseClock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002a58 00000022 t Chip_Clock_GetDivRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002228 00000008 b audio_usb_pll_freq
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004660 0000006c t periph_to_base
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0046cc 00000048 t InitClkStates
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002d20 00000014 t Chip_SSP_GetClockIndex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002d34 00000018 t Chip_SSP_GetPeriphClockIndex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10000040 00000004 d ClockSpeed
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004714 00000048 t lpcUarts
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002ea4 00000034 t gpioObtainPinInit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002230 00000004 b g_hUsb
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003678 00000048 t std
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003a2c 0000002e t __sfputc_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10000048 00000060 d impure_data
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048e0 t __init_array_end
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048dc b __preinit_array_end
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048dc t __init_array_start
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048dc b __preinit_array_start
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00287c 0000001c T Chip_Clock_GetDividerSource
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000664 00000012 T _isatty_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004014 000000dc T _puts_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000676 0000000a T _lseek_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000130 00000002 W DebugMon_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a080000 A __top_MFlashA512
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0000c0 T __section_table_start
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001e38 0000002c T vPortExitCritical
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W I2C0_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003fe4 00000030 T printf
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00228a 00000008 T __stdio_init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002324 00000001 B __lock___atexit_recursive_mutex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00415a 00000024 T __sseek
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003728 00000070 T __sinit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004188 000000a4 T __swbuf_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000126 00000002 W HardFault_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000da4 00000052 T vQueueWaitForMessageRestricted
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0036cc 0000002c T __sfmoreglue
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000000 A __vectors_start__
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002616 0000000c T Chip_ADC_SetResolution
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00447c 0000000c T __malloc_unlock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001ed4 0000002c T SysTick_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002440 00000040 T Chip_UART_SetBaud
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W SPIFI_ADCHS_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002325 00000001 B __lock___arc4random_mutex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0005c0 00000002 W initialise_monitor_handles
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W SDIO_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00222c 0000001c T Board_UARTGetChar
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001e70 00000064 T PendSV_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00043c 00000040 T leds_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000b50 000000ce T xQueueGenericSendFromISR
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000124 00000002 W NMI_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048e8 R __exidx_end
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0000fc T __data_section_table_end
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W UART1_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100020b8 00000004 B pxCurrentTCB
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00065a 0000000a T _fstat_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:53ff746e A __valid_user_code_checksum
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048e8 R _etext
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004494 00000004 T keys_config
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W USB1_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0017a0 00000018 T vTaskInternalSetTimeOutState
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W TIMER3_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002afa 0000000c T Chip_Clock_GetBaseClocktHz
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W UART0_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000154 00000012 T bss_init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001f38 00000110 T xPortStartScheduler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038ae 0000001c T memcpy
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0016ac 00000030 T vTaskPlaceOnEventList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W SGPIO_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0036c0 0000000c T _cleanup_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001f00 00000038 W vPortSetupTimerInterrupt
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0031f0 T __aeabi_uldivmod
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002330 ? _noinit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0040f0 00000010 T puts
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000788 00000016 T vPortFree
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1000231c 00000004 B SystemCoreClock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0023ec 00000054 T Chip_UART_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W ADC0_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002048 0000005c T vPortValidateInterruptPriority
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00012c 00000002 W UsageFault_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002b78 0000004c T Chip_Clock_GetRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000e12 00000016 T vListInsertEnd
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0031e0 00000010 T printInitUart
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0022cc 0000006c T Board_SetupClocking
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:20008000 A __top_RamAHB32
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003220 000002d0 T __udivmoddi4
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0006f8 00000020 T _sbrk_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00459c 00000004 T ExtRateIn
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W IntDefaultHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W SSP0_SSP1_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000300 T __CRP_WORD_END__
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000680 0000004e T _read_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000e0c 00000006 T vListInitialiseItem
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000c20 0000015c T xQueueReceive
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100022dc 00000040 B xQueueRegistry
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00047c 0000005c T tecla_led_init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048e0 R __exidx_start
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002326 00000001 B __lock___env_recursive_mutex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0002fc 00000004 T CRP_WORD
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002327 00000001 B __lock___sinit_recursive_mutex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0048a4 00000004 T _global_impure_ptr
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003860 00000048 T __libc_init_array
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W ADC1_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000718 00000070 T pvPortMalloc
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W RIT_WDT_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W FLASH_EEPROM_ATIMER_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002248 00000030 T Board_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00064e 00000002 W _init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000df6 00000016 T vListInitialise
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0000c0 T __data_section_table
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0012d0 0000000c T xTaskGetTickCount
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0009d0 00000180 T xQueueGenericSend
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W RTC_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002330 B _ebss
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W TIMER0_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0005c4 00000088 T Reset_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:20010000 A __top_RamAHB_ETB16
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002388 00000038 T Chip_I2C_SetClockRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001868 000000b4 T xTaskPriorityDisinherit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W LCD_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002830 0000004c T Chip_Clock_EnableCrystal
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002328 00000001 B __lock___malloc_recursive_mutex
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W M4_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10008000 A __top_RamLoc32
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001714 0000008c T xTaskRemoveFromEventList
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000eb0 0000001c W vApplicationMallocFailedHook
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000136 0000001e T data_init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004844 00000020 T __sf_fake_stderr
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002364 00000024 T Chip_I2C_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10000000 00000004 D leds
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0003dc 00000060 T keys_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038ac 00000002 T __retarget_lock_release_recursive
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0029ec 0000006c T Chip_Clock_GetMainPLLHz
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00475c 000000e6 T gpioPinsInit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000e84 0000002c W vAssertCalled
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002d4c 00000012 T Chip_SSP_SetClockRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003a5a 00000024 T __sfputs_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0036f8 0000000c T __sfp_lock_acquire
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0043d0 T memchr
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0017b8 00000084 T xTaskCheckForTimeOut
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038dc 0000009c T _free_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002ad4 00000026 T Chip_Clock_GetBaseClock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:100000a8 B _bss
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0025e4 00000032 T Chip_ADC_SetSampleRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0012c0 00000010 T vTaskSuspendAll
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002d5e 0000003e T Chip_SSP_SetBitRate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000e5c 00000026 T uxListRemove
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W I2S0_I2S1_QEI_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002bc4 00000002 T Chip_GPIO_Init
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0045c8 00000004 T OscRateIn
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002e28 0000007c T uartInit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10002330 ? _end_noinit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:10008000 A _vStackTop
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0015e0 000000cc T vTaskSwitchContext
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0016dc 00000038 T vTaskPlaceOnEventListRestricted
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000124 T __bss_section_table_end
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000650 0000000a T _close_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1000223c 00000010 B queue_tec_pulsada
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002ed8 000001ac T gpioInit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001a30 0000006c T xTimerGenericCommand
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00422c 000000dc T __swsetup_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000ecc 0000001c W vApplicationStackOverflowHook
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0034f0 00000002 W __aeabi_ldiv0
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003798 0000008c T __sfp
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00371c 0000000c T __sinit_lock_release
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004100 00000022 T __sread
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003158 0000001c T USB0_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004470 0000000c T __malloc_lock
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1000224c 00000050 B tecla_led_config
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002218 00000014 T Board_UARTPutChar
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000166 00000002 W SCT_IRQHandler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003600 00000078 T _fflush_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a004864 00000020 T __sf_fake_stdin
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002898 0000001c T Chip_Clock_GetDividerDivisor
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0002fc T __CRP_WORD_START__
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038aa 00000002 T __retarget_lock_acquire_recursive
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038ca 00000010 T memset
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000128 00000002 W MemManage_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00058c 00000034 T main
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0038a8 00000002 T __retarget_lock_init_recursive
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000e28 00000034 T vListInsert
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:2000c000 A __top_RamAHB16
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1008a000 A __top_RamLoc40
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a001dd0 00000024 T SVC_Handler
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00417e 00000008 T __sclose
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0019e0 00000050 T xTimerCreateTimerTask
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003978 000000b4 T _malloc_r
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0014f0 000000a4 T vTaskDelayUntil
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002b08 0000003c T Chip_Clock_EnableOpts
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002282 00000008 T __stdio_getchar
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a000986 00000048 T xQueueGenericCreate
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0028b4 000000b8 T Chip_Clock_GetClockInputHz
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00296c 00000080 T Chip_Clock_CalcMainPLLValue
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a002dd4 00000038 T SystemInit
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a0000fc T __bss_section_table
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003084 0000006a T gpioWrite
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a00064c 00000002 W _fini
misProgramas/RTOS1_E2/out/RTOS1_E2.elf:1a003fe4 00000030 T iprintf
